concelho,month,year,sum,x,y
Loulé,5,1996,0.025,-8.0467844001,37.2253809814
Loulé,5,2000,0.005,-8.0467844001,37.2253809814
Loulé,6,1986,1.4,-8.0467844001,37.2253809814
Loulé,6,1987,0.7,-8.0467844001,37.2253809814
Loulé,6,1989,3.0,-8.0467844001,37.2253809814
Loulé,6,1991,22.880000000000006,-8.0467844001,37.2253809814
Loulé,6,1992,10.669999999999996,-8.0467844001,37.2253809814
Loulé,6,1993,0.5,-8.0467844001,37.2253809814
Loulé,6,1995,2.365,-8.0467844001,37.2253809814
Loulé,6,1996,0.36,-8.0467844001,37.2253809814
Loulé,6,1997,2.02,-8.0467844001,37.2253809814
Loulé,6,1998,22.995,-8.0467844001,37.2253809814
Loulé,6,1999,527.15,-8.0467844001,37.2253809814
Loulé,6,2000,11.045,-8.0467844001,37.2253809814
Loulé,7,1983,4.0,-8.0467844001,37.2253809814
Loulé,7,1985,33.0,-8.0467844001,37.2253809814
Loulé,7,1986,130.2,-8.0467844001,37.2253809814
Loulé,7,1987,105.0,-8.0467844001,37.2253809814
Loulé,7,1988,1.1,-8.0467844001,37.2253809814
Loulé,7,1990,5.5,-8.0467844001,37.2253809814
Loulé,7,1991,42.63,-8.0467844001,37.2253809814
Loulé,7,1992,31.830000000000005,-8.0467844001,37.2253809814
Loulé,7,1993,10.882,-8.0467844001,37.2253809814
Loulé,7,1995,184.68,-8.0467844001,37.2253809814
Loulé,7,1996,0.30999999999999994,-8.0467844001,37.2253809814
Loulé,7,1997,0.009000000000000001,-8.0467844001,37.2253809814
Loulé,7,1998,0.39799999999999996,-8.0467844001,37.2253809814
Loulé,7,1999,7.15,-8.0467844001,37.2253809814
Loulé,7,2000,8.18,-8.0467844001,37.2253809814
Loulé,8,1985,10.8,-8.0467844001,37.2253809814
Loulé,8,1986,3.3000000000000003,-8.0467844001,37.2253809814
Loulé,8,1987,66.69999999999999,-8.0467844001,37.2253809814
Loulé,8,1988,25.0,-8.0467844001,37.2253809814
Loulé,8,1989,15.2,-8.0467844001,37.2253809814
Loulé,8,1990,116.40000000000002,-8.0467844001,37.2253809814
Loulé,8,1991,37.09,-8.0467844001,37.2253809814
Loulé,8,1992,39.49999999999999,-8.0467844001,37.2253809814
Loulé,8,1993,1.416,-8.0467844001,37.2253809814
Loulé,8,1995,0.26,-8.0467844001,37.2253809814
Loulé,8,1996,0.025,-8.0467844001,37.2253809814
Loulé,8,1997,36.236,-8.0467844001,37.2253809814
Loulé,8,1998,0.09,-8.0467844001,37.2253809814
Loulé,8,1999,6.96,-8.0467844001,37.2253809814
Loulé,8,2000,0.02,-8.0467844001,37.2253809814
Loulé,9,1983,32.0,-8.0467844001,37.2253809814
Loulé,9,1985,26.6,-8.0467844001,37.2253809814
Loulé,9,1986,0.1,-8.0467844001,37.2253809814
Loulé,9,1987,15.1,-8.0467844001,37.2253809814
Loulé,9,1988,149.2,-8.0467844001,37.2253809814
Loulé,9,1990,1.3,-8.0467844001,37.2253809814
Loulé,9,1991,29.45,-8.0467844001,37.2253809814
Loulé,9,1992,17.96,-8.0467844001,37.2253809814
Loulé,9,1993,0.49,-8.0467844001,37.2253809814
Loulé,9,1995,3.505,-8.0467844001,37.2253809814
Loulé,9,1996,0.32,-8.0467844001,37.2253809814
Loulé,9,1997,2.01,-8.0467844001,37.2253809814
Loulé,9,1998,3.2689999999999997,-8.0467844001,37.2253809814
Loulé,9,1999,0.06,-8.0467844001,37.2253809814
Loulé,9,2000,0.005,-8.0467844001,37.2253809814
Loulé,10,1985,2.5,-8.0467844001,37.2253809814
Loulé,10,1989,1.0,-8.0467844001,37.2253809814
Loulé,10,1990,3.1,-8.0467844001,37.2253809814
Loulé,10,1991,0.73,-8.0467844001,37.2253809814
Loulé,10,1992,4.27,-8.0467844001,37.2253809814
Loulé,10,1993,0.12300000000000001,-8.0467844001,37.2253809814
Loulé,10,1995,4.05,-8.0467844001,37.2253809814
Loulé,10,1996,4.01,-8.0467844001,37.2253809814
Loulé,10,1997,0.22,-8.0467844001,37.2253809814
Loulé,10,1998,0.037000000000000005,-8.0467844001,37.2253809814
Loulé,10,1999,0.0,-8.0467844001,37.2253809814
Loulé,10,2000,0.002,-8.0467844001,37.2253809814
Loulé,11,1985,2.0,-8.0467844001,37.2253809814
Loulé,11,1993,0.01,-8.0467844001,37.2253809814
Loulé,11,1995,0.1,-8.0467844001,37.2253809814
Loulé,11,1998,1.015,-8.0467844001,37.2253809814
Loulé,11,1999,0.1,-8.0467844001,37.2253809814
Loulé,11,2000,0.003,-8.0467844001,37.2253809814
Loulé,12,1993,0.01,-8.0467844001,37.2253809814
Loulé,12,1998,0.207,-8.0467844001,37.2253809814
Loures,1,1981,0.6,-9.1544700613,38.8616285318
Loures,1,1984,0.1,-9.1544700613,38.8616285318
Loures,1,2000,1.0,-9.1544700613,38.8616285318
Loures,2,1996,0.2,-9.1544700613,38.8616285318
Loures,2,1999,9.704,-9.1544700613,38.8616285318
Loures,2,2000,0.002,-9.1544700613,38.8616285318
Loures,3,1981,1.5,-9.1544700613,38.8616285318
Loures,3,1998,2.41,-9.1544700613,38.8616285318
Loures,3,1999,2.015,-9.1544700613,38.8616285318
Loures,3,2000,1.72,-9.1544700613,38.8616285318
Loures,4,1996,0.0055,-9.1544700613,38.8616285318
Loures,4,1999,2.2660000000000005,-9.1544700613,38.8616285318
Loures,5,1980,0.1,-9.1544700613,38.8616285318
Loures,5,1984,0.1,-9.1544700613,38.8616285318
Loures,5,1998,0.02,-9.1544700613,38.8616285318
Loures,5,1999,0.253,-9.1544700613,38.8616285318
Loures,5,2000,0.0,-9.1544700613,38.8616285318
Loures,6,1980,40.5,-9.1544700613,38.8616285318
Loures,6,1981,16.0,-9.1544700613,38.8616285318
Loures,6,1982,1.3,-9.1544700613,38.8616285318
Loures,6,1993,0.5,-9.1544700613,38.8616285318
Loures,6,1996,9.5021,-9.1544700613,38.8616285318
Loures,6,1997,1.82,-9.1544700613,38.8616285318
Loures,6,1998,2.059,-9.1544700613,38.8616285318
Loures,6,1999,23.769,-9.1544700613,38.8616285318
Loures,6,2000,13.445999999999994,-9.1544700613,38.8616285318
Loures,7,1980,58.2,-9.1544700613,38.8616285318
Loures,7,1981,64.7,-9.1544700613,38.8616285318
Loures,7,1982,3.4000000000000004,-9.1544700613,38.8616285318
Loures,7,1983,2.3,-9.1544700613,38.8616285318
Loures,7,1984,1.1,-9.1544700613,38.8616285318
Loures,7,1991,18.0,-9.1544700613,38.8616285318
Loures,7,1993,2.61,-9.1544700613,38.8616285318
Loures,7,1995,13.3,-9.1544700613,38.8616285318
Loures,7,1996,26.06350000000001,-9.1544700613,38.8616285318
Loures,7,1997,3.9751,-9.1544700613,38.8616285318
Loures,7,1998,13.816099999999993,-9.1544700613,38.8616285318
Loures,7,1999,44.288000000000004,-9.1544700613,38.8616285318
Loures,7,2000,25.20800000000001,-9.1544700613,38.8616285318
Loures,8,1980,115.5,-9.1544700613,38.8616285318
Loures,8,1981,42.60000000000001,-9.1544700613,38.8616285318
Loures,8,1982,6.6,-9.1544700613,38.8616285318
Loures,8,1983,2.1,-9.1544700613,38.8616285318
Loures,8,1984,2.1,-9.1544700613,38.8616285318
Loures,8,1990,20.0,-9.1544700613,38.8616285318
Loures,8,1991,101.8,-9.1544700613,38.8616285318
Loures,8,1992,12.5,-9.1544700613,38.8616285318
Loures,8,1993,66.8,-9.1544700613,38.8616285318
Loures,8,1995,106.4,-9.1544700613,38.8616285318
Loures,8,1996,31.15210000000002,-9.1544700613,38.8616285318
Loures,8,1997,11.546599999999998,-9.1544700613,38.8616285318
Loures,8,1998,52.36569999999999,-9.1544700613,38.8616285318
Loures,8,1999,71.32600000000002,-9.1544700613,38.8616285318
Loures,8,2000,116.31000000000002,-9.1544700613,38.8616285318
Loures,9,1980,116.7,-9.1544700613,38.8616285318
Loures,9,1981,27.7,-9.1544700613,38.8616285318
Loures,9,1982,7.5,-9.1544700613,38.8616285318
Loures,9,1983,4.200000000000001,-9.1544700613,38.8616285318
Loures,9,1984,4.0,-9.1544700613,38.8616285318
Loures,9,1991,88.0,-9.1544700613,38.8616285318
Loures,9,1992,2.0,-9.1544700613,38.8616285318
Loures,9,1995,5.3,-9.1544700613,38.8616285318
Loures,9,1996,33.193000000000005,-9.1544700613,38.8616285318
Loures,9,1997,31.87400000000001,-9.1544700613,38.8616285318
Loures,9,1998,47.48899999999999,-9.1544700613,38.8616285318
Loures,9,1999,34.178000000000004,-9.1544700613,38.8616285318
Loures,9,2000,148.24500000000006,-9.1544700613,38.8616285318
Loures,10,1980,9.0,-9.1544700613,38.8616285318
Loures,10,1981,1.4,-9.1544700613,38.8616285318
Loures,10,1996,10.896999999999998,-9.1544700613,38.8616285318
Loures,10,1997,11.3305,-9.1544700613,38.8616285318
Loures,10,1998,32.907000000000004,-9.1544700613,38.8616285318
Loures,10,1999,11.111999999999995,-9.1544700613,38.8616285318
Loures,10,2000,83.18300000000002,-9.1544700613,38.8616285318
Loures,11,1981,7.4,-9.1544700613,38.8616285318
Loures,11,1998,11.281499999999998,-9.1544700613,38.8616285318
Loures,11,1999,5.541,-9.1544700613,38.8616285318
Loures,11,2000,5.02,-9.1544700613,38.8616285318
Loures,12,1998,6.67,-9.1544700613,38.8616285318
Lourinhã,1,1981,0.7,-9.2692545834,39.2465400467
Lourinhã,1,1999,0.05,-9.2692545834,39.2465400467
Lourinhã,2,1981,1.0,-9.2692545834,39.2465400467
Lourinhã,2,1999,0.51,-9.2692545834,39.2465400467
Lourinhã,2,2000,0.1,-9.2692545834,39.2465400467
Lourinhã,3,1980,3.0,-9.2692545834,39.2465400467
Lourinhã,3,1998,0.5,-9.2692545834,39.2465400467
Lourinhã,3,2000,2.07,-9.2692545834,39.2465400467
Lourinhã,4,1980,0.5,-9.2692545834,39.2465400467
Lourinhã,4,1995,2.6,-9.2692545834,39.2465400467
Lourinhã,4,1997,0.01,-9.2692545834,39.2465400467
Lourinhã,4,1998,0.02,-9.2692545834,39.2465400467
Lourinhã,4,2000,0.02,-9.2692545834,39.2465400467
Lourinhã,5,1980,1.5,-9.2692545834,39.2465400467
Lourinhã,5,1995,1.0,-9.2692545834,39.2465400467
Lourinhã,5,1997,0.05,-9.2692545834,39.2465400467
Lourinhã,5,1999,0.05,-9.2692545834,39.2465400467
Lourinhã,5,2000,0.02,-9.2692545834,39.2465400467
Lourinhã,6,1980,8.0,-9.2692545834,39.2465400467
Lourinhã,6,1981,1.5,-9.2692545834,39.2465400467
Lourinhã,6,1989,0.7,-9.2692545834,39.2465400467
Lourinhã,6,1995,1.75,-9.2692545834,39.2465400467
Lourinhã,6,1996,0.55,-9.2692545834,39.2465400467
Lourinhã,6,1998,1.0025,-9.2692545834,39.2465400467
Lourinhã,6,1999,2.51,-9.2692545834,39.2465400467
Lourinhã,6,2000,3.055,-9.2692545834,39.2465400467
Lourinhã,7,1981,1.0,-9.2692545834,39.2465400467
Lourinhã,7,1989,2.3,-9.2692545834,39.2465400467
Lourinhã,7,1993,1.65,-9.2692545834,39.2465400467
Lourinhã,7,1995,5.789999999999999,-9.2692545834,39.2465400467
Lourinhã,7,1996,2.48,-9.2692545834,39.2465400467
Lourinhã,7,1997,0.03,-9.2692545834,39.2465400467
Lourinhã,7,1998,5.031999999999999,-9.2692545834,39.2465400467
Lourinhã,7,1999,13.585,-9.2692545834,39.2465400467
Lourinhã,7,2000,1.035,-9.2692545834,39.2465400467
Lourinhã,8,1980,5.7,-9.2692545834,39.2465400467
Lourinhã,8,1984,9.1,-9.2692545834,39.2465400467
Lourinhã,8,1989,1.3,-9.2692545834,39.2465400467
Lourinhã,8,1991,7.02,-9.2692545834,39.2465400467
Lourinhã,8,1995,57.13,-9.2692545834,39.2465400467
Lourinhã,8,1996,32.94,-9.2692545834,39.2465400467
Lourinhã,8,1997,0.185,-9.2692545834,39.2465400467
Lourinhã,8,1998,26.926000000000005,-9.2692545834,39.2465400467
Lourinhã,8,1999,11.377,-9.2692545834,39.2465400467
Lourinhã,8,2000,88.41800000000002,-9.2692545834,39.2465400467
Lourinhã,9,1980,7.0,-9.2692545834,39.2465400467
Lourinhã,9,1981,2.7,-9.2692545834,39.2465400467
Lourinhã,9,1984,2.8,-9.2692545834,39.2465400467
Lourinhã,9,1988,38.3,-9.2692545834,39.2465400467
Lourinhã,9,1989,2.8000000000000007,-9.2692545834,39.2465400467
Lourinhã,9,1992,0.5,-9.2692545834,39.2465400467
Lourinhã,9,1993,1.0,-9.2692545834,39.2465400467
Lourinhã,9,1994,1.05,-9.2692545834,39.2465400467
Lourinhã,9,1995,11.29,-9.2692545834,39.2465400467
Lourinhã,9,1996,29.75000000000001,-9.2692545834,39.2465400467
Lourinhã,9,1997,12.245000000000005,-9.2692545834,39.2465400467
Lourinhã,9,1998,12.8145,-9.2692545834,39.2465400467
Lourinhã,9,1999,13.376000000000005,-9.2692545834,39.2465400467
Lourinhã,9,2000,73.38600000000001,-9.2692545834,39.2465400467
Lourinhã,10,1981,3.7,-9.2692545834,39.2465400467
Lourinhã,10,1988,1.0,-9.2692545834,39.2465400467
Lourinhã,10,1989,6.199999999999998,-9.2692545834,39.2465400467
Lourinhã,10,1995,2.169999999999999,-9.2692545834,39.2465400467
Lourinhã,10,1996,0.01,-9.2692545834,39.2465400467
Lourinhã,10,1997,20.81,-9.2692545834,39.2465400467
Lourinhã,10,1998,3.739,-9.2692545834,39.2465400467
Lourinhã,10,1999,4.415,-9.2692545834,39.2465400467
Lourinhã,10,2000,4.272999999999998,-9.2692545834,39.2465400467
Lourinhã,11,1981,1.0,-9.2692545834,39.2465400467
Lourinhã,11,1996,0.63,-9.2692545834,39.2465400467
Lourinhã,11,1998,0.09,-9.2692545834,39.2465400467
Lourinhã,11,1999,0.005,-9.2692545834,39.2465400467
Lourinhã,11,2000,0.015,-9.2692545834,39.2465400467
Lourinhã,12,1998,0.1115,-9.2692545834,39.2465400467
Lousada,1,2000,0.26,-8.2752167706,41.285523830100004
Lousada,2,1992,1.0,-8.2752167706,41.285523830100004
Lousada,2,1993,1.05,-8.2752167706,41.285523830100004
Lousada,2,1996,2.3,-8.2752167706,41.285523830100004
Lousada,2,1998,0.4,-8.2752167706,41.285523830100004
Lousada,2,1999,4.1,-8.2752167706,41.285523830100004
Lousada,3,1992,2.12,-8.2752167706,41.285523830100004
Lousada,3,1993,2.42,-8.2752167706,41.285523830100004
Lousada,3,1994,1.0,-8.2752167706,41.285523830100004
Lousada,3,1995,4.369999999999999,-8.2752167706,41.285523830100004
Lousada,3,1996,0.7,-8.2752167706,41.285523830100004
Lousada,3,1997,18.83,-8.2752167706,41.285523830100004
Lousada,3,1998,5.6599999999999975,-8.2752167706,41.285523830100004
Lousada,3,1999,1.5300000000000002,-8.2752167706,41.285523830100004
Lousada,3,2000,15.25,-8.2752167706,41.285523830100004
Lousada,4,1990,0.8,-8.2752167706,41.285523830100004
Lousada,4,1992,2.15,-8.2752167706,41.285523830100004
Lousada,4,1994,4.250000000000001,-8.2752167706,41.285523830100004
Lousada,4,1995,33.510000000000005,-8.2752167706,41.285523830100004
Lousada,4,1996,0.35000000000000003,-8.2752167706,41.285523830100004
Lousada,4,1997,8.600000000000001,-8.2752167706,41.285523830100004
Lousada,4,1998,0.02,-8.2752167706,41.285523830100004
Lousada,4,1999,0.4,-8.2752167706,41.285523830100004
Lousada,4,2000,0.2,-8.2752167706,41.285523830100004
Lousada,5,1990,0.7000000000000001,-8.2752167706,41.285523830100004
Lousada,5,1991,0.1,-8.2752167706,41.285523830100004
Lousada,5,1992,7.380000000000001,-8.2752167706,41.285523830100004
Lousada,5,1993,0.1,-8.2752167706,41.285523830100004
Lousada,5,1994,0.75,-8.2752167706,41.285523830100004
Lousada,5,1995,2.35,-8.2752167706,41.285523830100004
Lousada,5,1996,0.4,-8.2752167706,41.285523830100004
Lousada,5,1998,0.5,-8.2752167706,41.285523830100004
Lousada,5,1999,0.8500000000000001,-8.2752167706,41.285523830100004
Lousada,5,2000,0.75,-8.2752167706,41.285523830100004
Lousada,6,1987,6.0,-8.2752167706,41.285523830100004
Lousada,6,1989,6.0,-8.2752167706,41.285523830100004
Lousada,6,1990,5.799999999999999,-8.2752167706,41.285523830100004
Lousada,6,1991,5.85,-8.2752167706,41.285523830100004
Lousada,6,1992,2.3,-8.2752167706,41.285523830100004
Lousada,6,1993,0.25,-8.2752167706,41.285523830100004
Lousada,6,1994,23.67,-8.2752167706,41.285523830100004
Lousada,6,1995,140.94,-8.2752167706,41.285523830100004
Lousada,6,1996,24.19,-8.2752167706,41.285523830100004
Lousada,6,1998,5.29,-8.2752167706,41.285523830100004
Lousada,6,1999,11.97,-8.2752167706,41.285523830100004
Lousada,6,2000,1.7600000000000002,-8.2752167706,41.285523830100004
Lousada,7,1983,1.6,-8.2752167706,41.285523830100004
Lousada,7,1987,37.50000000000002,-8.2752167706,41.285523830100004
Lousada,7,1988,0.2,-8.2752167706,41.285523830100004
Lousada,7,1989,83.09999999999997,-8.2752167706,41.285523830100004
Lousada,7,1990,94.8,-8.2752167706,41.285523830100004
Lousada,7,1991,14.53,-8.2752167706,41.285523830100004
Lousada,7,1992,12.57,-8.2752167706,41.285523830100004
Lousada,7,1993,53.36000000000002,-8.2752167706,41.285523830100004
Lousada,7,1994,132.62,-8.2752167706,41.285523830100004
Lousada,7,1995,29.39,-8.2752167706,41.285523830100004
Lousada,7,1996,279.95,-8.2752167706,41.285523830100004
Lousada,7,1997,13.220000000000008,-8.2752167706,41.285523830100004
Lousada,7,1998,142.96,-8.2752167706,41.285523830100004
Lousada,7,1999,41.01000000000001,-8.2752167706,41.285523830100004
Lousada,7,2000,22.26,-8.2752167706,41.285523830100004
Lousada,8,1983,0.5,-8.2752167706,41.285523830100004
Lousada,8,1987,6.800000000000002,-8.2752167706,41.285523830100004
Lousada,8,1989,56.100000000000016,-8.2752167706,41.285523830100004
Lousada,8,1990,47.4,-8.2752167706,41.285523830100004
Lousada,8,1991,110.33999999999996,-8.2752167706,41.285523830100004
Lousada,8,1992,36.53,-8.2752167706,41.285523830100004
Lousada,8,1993,243.13999999999993,-8.2752167706,41.285523830100004
Lousada,8,1994,47.95000000000001,-8.2752167706,41.285523830100004
Lousada,8,1995,301.80000000000024,-8.2752167706,41.285523830100004
Lousada,8,1996,91.25999999999998,-8.2752167706,41.285523830100004
Lousada,8,1997,42.16,-8.2752167706,41.285523830100004
Lousada,8,1998,470.64,-8.2752167706,41.285523830100004
Lousada,8,1999,10.330000000000002,-8.2752167706,41.285523830100004
Lousada,8,2000,59.53000000000002,-8.2752167706,41.285523830100004
Lousada,9,1989,117.0,-8.2752167706,41.285523830100004
Lousada,9,1991,1.4,-8.2752167706,41.285523830100004
Lousada,9,1992,7.01,-8.2752167706,41.285523830100004
Lousada,9,1993,152.17999999999995,-8.2752167706,41.285523830100004
Lousada,9,1994,28.71,-8.2752167706,41.285523830100004
Lousada,9,1995,12.910000000000005,-8.2752167706,41.285523830100004
Lousada,9,1996,67.02,-8.2752167706,41.285523830100004
Lousada,9,1997,10.849999999999996,-8.2752167706,41.285523830100004
Lousada,9,1998,6.399999999999999,-8.2752167706,41.285523830100004
Lousada,9,1999,16.98,-8.2752167706,41.285523830100004
Lousada,9,2000,186.31,-8.2752167706,41.285523830100004
Lousada,10,1988,5.4,-8.2752167706,41.285523830100004
Lousada,10,1989,82.29999999999995,-8.2752167706,41.285523830100004
Lousada,10,1995,0.35,-8.2752167706,41.285523830100004
Lousada,10,1996,3.97,-8.2752167706,41.285523830100004
Lousada,10,1997,9.9,-8.2752167706,41.285523830100004
Lousada,10,1999,0.21,-8.2752167706,41.285523830100004
Lousada,10,2000,0.1,-8.2752167706,41.285523830100004
Lousada,11,1994,0.16,-8.2752167706,41.285523830100004
Lousada,12,1995,0.8,-8.2752167706,41.285523830100004
Lousã,1,1982,0.1,-8.228379579,40.1317652944
Lousã,1,1992,0.02,-8.228379579,40.1317652944
Lousã,1,1999,0.03,-8.228379579,40.1317652944
Lousã,1,2000,0.01,-8.228379579,40.1317652944
Lousã,2,1984,6.0,-8.228379579,40.1317652944
Lousã,2,1993,12.1,-8.228379579,40.1317652944
Lousã,2,1994,0.01,-8.228379579,40.1317652944
Lousã,2,1996,0.01,-8.228379579,40.1317652944
Lousã,2,1998,0.35,-8.228379579,40.1317652944
Lousã,2,1999,0.02,-8.228379579,40.1317652944
Lousã,2,2000,0.6,-8.228379579,40.1317652944
Lousã,3,1992,0.19,-8.228379579,40.1317652944
Lousã,3,1993,0.026,-8.228379579,40.1317652944
Lousã,3,1994,0.01,-8.228379579,40.1317652944
Lousã,3,1995,0.11,-8.228379579,40.1317652944
Lousã,3,1997,1.0,-8.228379579,40.1317652944
Lousã,3,1998,0.06,-8.228379579,40.1317652944
Lousã,3,2000,0.76,-8.228379579,40.1317652944
Lousã,4,1986,1.1,-8.228379579,40.1317652944
Lousã,4,1992,3.52,-8.228379579,40.1317652944
Lousã,4,1993,1.756,-8.228379579,40.1317652944
Lousã,4,1994,0.04,-8.228379579,40.1317652944
Lousã,4,1995,1.5119999999999998,-8.228379579,40.1317652944
Lousã,4,1996,0.2,-8.228379579,40.1317652944
Lousã,4,1997,30.0,-8.228379579,40.1317652944
Lousã,4,1998,3.0,-8.228379579,40.1317652944
Lousã,4,1999,0.52,-8.228379579,40.1317652944
Lousã,5,1986,0.1,-8.228379579,40.1317652944
Lousã,5,1992,44.38,-8.228379579,40.1317652944
Lousã,5,1995,0.06,-8.228379579,40.1317652944
Lousã,5,1998,0.05,-8.228379579,40.1317652944
Lousã,5,2000,0.0,-8.228379579,40.1317652944
Lousã,6,1980,0.9,-8.228379579,40.1317652944
Lousã,6,1981,80.0,-8.228379579,40.1317652944
Lousã,6,1983,0.2,-8.228379579,40.1317652944
Lousã,6,1986,0.8,-8.228379579,40.1317652944
Lousã,6,1987,1.9,-8.228379579,40.1317652944
Lousã,6,1989,1.2999999999999998,-8.228379579,40.1317652944
Lousã,6,1991,0.32,-8.228379579,40.1317652944
Lousã,6,1992,0.06,-8.228379579,40.1317652944
Lousã,6,1993,0.13,-8.228379579,40.1317652944
Lousã,6,1994,62.525,-8.228379579,40.1317652944
Lousã,6,1995,26.26,-8.228379579,40.1317652944
Lousã,6,1996,2.5215,-8.228379579,40.1317652944
Lousã,6,1998,0.05,-8.228379579,40.1317652944
Lousã,6,1999,14.375,-8.228379579,40.1317652944
Lousã,6,2000,0.325,-8.228379579,40.1317652944
Lousã,7,1980,44.2,-8.228379579,40.1317652944
Lousã,7,1981,47.0,-8.228379579,40.1317652944
Lousã,7,1982,64.69999999999999,-8.228379579,40.1317652944
Lousã,7,1983,1.1,-8.228379579,40.1317652944
Lousã,7,1984,1.8000000000000005,-8.228379579,40.1317652944
Lousã,7,1985,4.5,-8.228379579,40.1317652944
Lousã,7,1986,7.299999999999999,-8.228379579,40.1317652944
Lousã,7,1987,1.8000000000000005,-8.228379579,40.1317652944
Lousã,7,1989,9.499999999999998,-8.228379579,40.1317652944
Lousã,7,1990,2315.600000000001,-8.228379579,40.1317652944
Lousã,7,1991,10.73,-8.228379579,40.1317652944
Lousã,7,1992,0.92,-8.228379579,40.1317652944
Lousã,7,1993,1.0107,-8.228379579,40.1317652944
Lousã,7,1994,0.061800000000000015,-8.228379579,40.1317652944
Lousã,7,1995,812.1,-8.228379579,40.1317652944
Lousã,7,1996,2.2,-8.228379579,40.1317652944
Lousã,7,1997,0.15000000000000002,-8.228379579,40.1317652944
Lousã,7,1998,34.76,-8.228379579,40.1317652944
Lousã,7,1999,4.905,-8.228379579,40.1317652944
Lousã,7,2000,75.64,-8.228379579,40.1317652944
Lousã,8,1980,35.700000000000024,-8.228379579,40.1317652944
Lousã,8,1981,25.0,-8.228379579,40.1317652944
Lousã,8,1982,91.29999999999997,-8.228379579,40.1317652944
Lousã,8,1983,6.700000000000001,-8.228379579,40.1317652944
Lousã,8,1984,6.299999999999998,-8.228379579,40.1317652944
Lousã,8,1985,4.0,-8.228379579,40.1317652944
Lousã,8,1986,91.99999999999996,-8.228379579,40.1317652944
Lousã,8,1987,1105.6,-8.228379579,40.1317652944
Lousã,8,1988,3.5,-8.228379579,40.1317652944
Lousã,8,1989,19.6,-8.228379579,40.1317652944
Lousã,8,1990,0.4,-8.228379579,40.1317652944
Lousã,8,1991,3.3699999999999988,-8.228379579,40.1317652944
Lousã,8,1992,365.64,-8.228379579,40.1317652944
Lousã,8,1993,1.2520000000000002,-8.228379579,40.1317652944
Lousã,8,1994,2.8320000000000003,-8.228379579,40.1317652944
Lousã,8,1995,49.62,-8.228379579,40.1317652944
Lousã,8,1996,0.008,-8.228379579,40.1317652944
Lousã,8,1997,0.04,-8.228379579,40.1317652944
Lousã,8,1998,327.84,-8.228379579,40.1317652944
Lousã,8,1999,0.81,-8.228379579,40.1317652944
Lousã,8,2000,558.1684999999999,-8.228379579,40.1317652944
Lousã,9,1980,5.6000000000000005,-8.228379579,40.1317652944
Lousã,9,1982,17.400000000000006,-8.228379579,40.1317652944
Lousã,9,1983,6.3,-8.228379579,40.1317652944
Lousã,9,1984,5.4,-8.228379579,40.1317652944
Lousã,9,1985,1069.2,-8.228379579,40.1317652944
Lousã,9,1986,7.7,-8.228379579,40.1317652944
Lousã,9,1987,3.0000000000000004,-8.228379579,40.1317652944
Lousã,9,1988,4.1000000000000005,-8.228379579,40.1317652944
Lousã,9,1989,1.1,-8.228379579,40.1317652944
Lousã,9,1990,0.1,-8.228379579,40.1317652944
Lousã,9,1991,1.5100000000000002,-8.228379579,40.1317652944
Lousã,9,1992,0.2,-8.228379579,40.1317652944
Lousã,9,1993,0.25,-8.228379579,40.1317652944
Lousã,9,1994,0.056000000000000015,-8.228379579,40.1317652944
Lousã,9,1995,0.0401,-8.228379579,40.1317652944
Lousã,9,1997,0.26,-8.228379579,40.1317652944
Lousã,9,1998,1.75,-8.228379579,40.1317652944
Lousã,9,1999,17.46,-8.228379579,40.1317652944
Lousã,9,2000,13.3546,-8.228379579,40.1317652944
Lousã,10,1983,0.7,-8.228379579,40.1317652944
Lousã,10,1985,4.5,-8.228379579,40.1317652944
Lousã,10,1988,1.0,-8.228379579,40.1317652944
Lousã,10,1989,1.0,-8.228379579,40.1317652944
Lousã,10,1995,0.05,-8.228379579,40.1317652944
Lousã,10,1998,0.02,-8.228379579,40.1317652944
Lousã,10,1999,1.63,-8.228379579,40.1317652944
Lousã,11,1999,0.03,-8.228379579,40.1317652944
Macedo de Cavaleiros,1,1995,0.5,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,1,2000,0.1,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,2,1993,0.5,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,2,1998,2.5,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,2,2000,0.02,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,3,1993,7.5,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,3,1995,9.7,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,3,1996,0.5,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,3,1997,5.6,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,3,1998,7.42,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,3,1999,2.0,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,3,2000,203.23999999999992,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,4,1994,4.5,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,4,1995,7.71,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,4,1997,2.0,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,4,1999,3.3000000000000003,-6.906278178099999,41.5433569502
Macedo de Cavaleiros,4,2000,0.5,-6.906278178099999,41.5433569502
